keywords,production_companies,production_countries,release_date,revenue,title,vote_average,vote_count
"[{""id"": 131, ""name"": ""italy""}, {""id"": 612, ""name"": ""hotel""}, {""id"": 936, ""name"": ""loss of mother""}, {""id"": 1704, ""name"": ""ambassador""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 2143, ""name"": ""loss of parents""}, {""id"": 4129, ""name"": ""widow""}, {""id"": 8077, ""name"": ""benito mussolini""}, {""id"": 10183, ""name"": ""independent film""}]","[{""name"": ""Medusa Produzione"", ""id"": 1702}, {""name"": ""Cattleya"", ""id"": 10102}, {""name"": ""Cineritmo"", ""id"": 10378}, {""name"": ""Film and General Productions"", ""id"": 10379}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",3/25/99,21001563,Tea with Mussolini,5.8,32
"[{""id"": 3405, ""name"": ""blow job""}, {""id"": 10541, ""name"": ""curse""}, {""id"": 156092, ""name"": ""fat suit""}, {""id"": 156093, ""name"": ""steven king""}]","[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Spelling Films"", ""id"": 10355}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/25/96,0,Thinner,5.5,124
"[{""id"": 242, ""name"": ""new york""}, {""id"": 1416, ""name"": ""jazz""}, {""id"": 3018, ""name"": ""saxophonist""}, {""id"": 13072, ""name"": ""falling in love""}]","[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Chartoff-Winkler Productions"", ""id"": 12252}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/21/77,0,"New York, New York",6.1,67
"[{""id"": 577, ""name"": ""black people""}, {""id"": 1228, ""name"": ""1970s""}, {""id"": 3017, ""name"": ""jazz musician""}, {""id"": 6979, ""name"": ""stra\u00dfenkids""}, {""id"": 10041, ""name"": ""dysfunctional family""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 10616, ""name"": ""urban""}, {""id"": 11093, ""name"": ""parenthood""}]","[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""40 Acres & A Mule Filmworks"", ""id"": 4319}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/13/94,0,Crooklyn,6.7,31
[],"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/16/07,13196245,I Think I Love My Wife,5,55
"[{""id"": 1471, ""name"": ""places and planets""}, {""id"": 1826, ""name"": ""space marine""}, {""id"": 2964, ""name"": ""future""}, {""id"": 3385, ""name"": ""cryogenics""}, {""id"": 9882, ""name"": ""space""}, {""id"": 10089, ""name"": ""slaughter""}, {""id"": 14676, ""name"": ""series of murders""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 41337, ""name"": ""freeze""}]","[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Sean S. Cunningham Films"", ""id"": 17611}, {""name"": ""Crystal Lake Entertainment"", ""id"": 21783}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/24/01,16951798,Jason X,4.5,291
"[{""id"": 612, ""name"": ""hotel""}, {""id"": 2944, ""name"": ""senator""}, {""id"": 3914, ""name"": ""kitchen""}, {""id"": 5809, ""name"": ""marriage crisis""}, {""id"": 6078, ""name"": ""politics""}, {""id"": 160910, ""name"": ""xenophobia""}]","[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Bold Films"", ""id"": 2266}, {""name"": ""Holly Wiersma Productions"", ""id"": 21856}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/5/06,0,Bobby,6.4,119
"[{""id"": 4522, ""name"": ""supermodel""}, {""id"": 10333, ""name"": ""stalking""}, {""id"": 235606, ""name"": ""models""}]","[{""name"": ""Universal Studios"", ""id"": 13}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/2/01,10424470,Head Over Heels,5.3,73
"[{""id"": 3335, ""name"": ""halloween""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 161552, ""name"": ""little brother""}, {""id"": 180193, ""name"": ""trick or treating""}, {""id"": 188987, ""name"": ""boyfriend girlfriend relationship""}]","[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""Anonymous Content"", ""id"": 10039}, {""name"": ""Fake Empire"", ""id"": 13204}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/25/12,11417362,Fun Size,5.5,134
"[{""id"": 1731, ""name"": ""writing""}, {""id"": 1808, ""name"": ""lover (female)""}, {""id"": 2629, ""name"": ""psychological stress""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 4222, ""name"": ""editor-in-chief""}, {""id"": 4653, ""name"": ""french""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 14781, ""name"": ""patient""}, {""id"": 158558, ""name"": ""disabled""}]","[{""name"": ""France 3 Cin\u00e9ma"", ""id"": 591}, {""name"": ""The Kennedy/Marshall Company"", ""id"": 862}, {""name"": ""Path\u00e9 Renn Productions"", ""id"": 866}, {""name"": ""Banques Populaire Image 7"", ""id"": 1997}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Cin\u00e9Cin\u00e9ma"", ""id"": 6301}, {""name"": ""C.R.R.A.V. Nord Pas de Calais"", ""id"": 11433}, {""name"": ""R\u00e9gion Nord-Pas-de-Calais"", ""id"": 11434}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/22/07,19777647,The Diving Bell and the Butterfly,7.4,283
"[{""id"": 390, ""name"": ""skateboarding""}, {""id"": 456, ""name"": ""mother""}, {""id"": 579, ""name"": ""american football""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 1664, ""name"": ""eroticism""}, {""id"": 1950, ""name"": ""vororte""}, {""id"": 2337, ""name"": ""pedophilia""}, {""id"": 3090, ""name"": ""loser""}, {""id"": 3256, ""name"": ""infant""}, {""id"": 3451, ""name"": ""housewife""}, {""id"": 4029, ""name"": ""bourgeoisie""}, {""id"": 4481, ""name"": ""deceived wife""}, {""id"": 5500, ""name"": ""playground""}, {""id"": 5501, ""name"": ""stay-at-home dad""}, {""id"": 5502, ""name"": ""castration""}, {""id"": 6259, ""name"": ""psychopath""}, {""id"": 8440, ""name"": ""ex-cop""}, {""id"": 10103, ""name"": ""children""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 18130, ""name"": ""psychopathy""}, {""id"": 33451, ""name"": ""masturbation""}, {""id"": 34094, ""name"": ""extramarital affair""}]","[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Standard Film Company"", ""id"": 716}, {""name"": ""Bona Fide Productions"", ""id"": 2570}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/6/06,14821658,Little Children,6.9,240
"[{""id"": 3616, ""name"": ""college""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 18453, ""name"": ""gossip""}, {""id"": 189868, ""name"": ""rumor""}, {""id"": 222173, ""name"": ""social experiment""}]","[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Outlaw Productions (I)"", ""id"": 19507}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/21/00,5108820,Gossip,5.5,68
"[{""id"": 596, ""name"": ""adultery""}, {""id"": 6447, ""name"": ""woodstock""}, {""id"": 208992, ""name"": ""1960s""}]","[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Groucho II Film Partnership"", ""id"": 372}, {""name"": ""Punch 21 Productions"", ""id"": 13158}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/29/99,0,A Walk on the Moon,6.2,21
"[{""id"": 796, ""name"": ""police brutality""}, {""id"": 836, ""name"": ""resistance""}, {""id"": 3644, ""name"": ""south africa""}, {""id"": 4106, ""name"": ""apartheid""}, {""id"": 4737, ""name"": ""african national congress""}, {""id"": 6145, ""name"": ""right and justice""}]","[{""name"": ""Mirage Enterprises"", ""id"": 932}, {""name"": ""Studio Canal"", ""id"": 5870}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}]",10/27/06,4291965,Catch a Fire,6.4,25
"[{""id"": 3298, ""name"": ""hallucination""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 34079, ""name"": ""death""}, {""id"": 161240, ""name"": ""sole survivor""}]",[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/6/01,0,Soul Survivors,4.4,49
"[{""id"": 254, ""name"": ""france""}, {""id"": 2020, ""name"": ""revolution""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 8570, ""name"": ""president""}, {""id"": 9682, ""name"": ""history""}]","[{""name"": ""Merchant Ivory Productions"", ""id"": 2370}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/31/95,2474000,Jefferson in Paris,5.2,10
[],"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Endgame Entertainment"", ""id"": 1205}, {""name"": ""Ealing Studios"", ""id"": 2650}, {""name"": ""Fragile Films"", ""id"": 2651}, {""name"": ""Odyssey Entertainment"", ""id"": 3539}, {""name"": ""Prescience"", ""id"": 6901}, {""name"": ""Joe Abrams Productions"", ""id"": 23068}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1/1/08,0,Easy Virtue,6.3,108
[],"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Ibex Films"", ""id"": 26473}, {""name"": ""FIDCI"", ""id"": 26474}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/2/78,0,Caravans,5.8,1
"[{""id"": 437, ""name"": ""painter""}]","[{""name"": ""Film4"", ""id"": 9349}, {""name"": ""Lipsync Productions"", ""id"": 9987}, {""name"": ""Thin Man Films"", ""id"": 10100}, {""name"": ""Focus Features International (FFI)"", ""id"": 11267}, {""name"": ""France 3 Cinema"", ""id"": 16804}, {""name"": ""Xofa Productions"", ""id"": 45503}, {""name"": ""Untitled 13"", ""id"": 47802}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",10/31/14,5405500,Mr. Turner,6.3,204
"[{""id"": 9193, ""name"": ""whiskey""}, {""id"": 14629, ""name"": ""experimental film""}, {""id"": 15210, ""name"": ""wallet""}, {""id"": 155167, ""name"": ""cult director""}]","[{""name"": ""France 2 Cin\u00e9ma"", ""id"": 83}, {""name"": ""BIM Distribuzione"", ""id"": 225}, {""name"": ""Centre National de la Cin\u00e9matographie"", ""id"": 310}, {""name"": ""Eurimages"", ""id"": 850}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Studio Canal"", ""id"": 5870}, {""name"": ""TPS Star"", ""id"": 6586}, {""name"": ""R\u00e9gion Ile-de-France"", ""id"": 11246}, {""name"": ""F Comme Film"", ""id"": 11778}, {""name"": ""Cin\u00e9mage 3"", ""id"": 11944}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",5/20/09,0,Wild Grass,5.8,22
"[{""id"": 716, ""name"": ""vatican""}, {""id"": 717, ""name"": ""pope""}, {""id"": 1631, ""name"": ""concentration camp""}, {""id"": 1739, ""name"": ""holocaust""}, {""id"": 1799, ""name"": ""schutzstaffel""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 11064, ""name"": ""nazi germany""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 33674, ""name"": ""conscience""}, {""id"": 161207, ""name"": ""catholicism""}, {""id"": 206662, ""name"": ""euthanasia""}]","[{""name"": ""Renn Productions"", ""id"": 82}, {""name"": ""TF1 Films Production"", ""id"": 3823}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""K.G Productions"", ""id"": 13837}, {""name"": ""KC Medien"", ""id"": 22182}, {""name"": ""Katharina"", ""id"": 22370}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""RO"", ""name"": ""Romania""}]",2/13/02,0,Amen.,7.1,75
"[{""id"": 779, ""name"": ""martial arts""}, {""id"": 9725, ""name"": ""sword fight""}, {""id"": 184656, ""name"": ""wuxia""}]","[{""name"": ""Lion Rock Productions"", ""id"": 2812}, {""name"": ""Media Asia Films"", ""id"": 5552}, {""name"": ""Beijing Gallop Horse Film & TV Production"", ""id"": 15866}, {""name"": ""Lumiere Motion Picture Company"", ""id"": 21488}, {""name"": ""Beijing Heguchuan TV & Film"", ""id"": 21489}, {""name"": ""Stellar Entertainment"", ""id"": 21490}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""TW"", ""name"": ""Taiwan""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",9/1/10,0,Reign of Assassins,6.7,57
"[{""id"": 6054, ""name"": ""friendship""}, {""id"": 6091, ""name"": ""war""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 13065, ""name"": ""soldier""}]",[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/26/08,0,The Lucky Ones,6.3,55
"[{""id"": 242, ""name"": ""new york""}, {""id"": 992, ""name"": ""bus""}, {""id"": 3030, ""name"": ""nightmare""}, {""id"": 3581, ""name"": ""witness""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 6149, ""name"": ""police""}, {""id"": 6256, ""name"": ""truth""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 12105, ""name"": ""student""}, {""id"": 14534, ""name"": ""relationship""}, {""id"": 18035, ""name"": ""family""}]","[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Mirage Enterprises"", ""id"": 932}, {""name"": ""Gilbert Films"", ""id"": 10161}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/30/11,46495,Margaret,6.1,86
"[{""id"": 3335, ""name"": ""halloween""}, {""id"": 9253, ""name"": ""slapstick""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]","[{""name"": ""Insight Productions"", ""id"": 4271}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/27/09,0,Stan Helsing,4,97
"[{""id"": 367, ""name"": ""shyness""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 10048, ""name"": ""unrequited love""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 10235, ""name"": ""family relationships""}, {""id"": 156925, ""name"": ""first crush""}, {""id"": 165100, ""name"": ""young love""}, {""id"": 165301, ""name"": ""opposites attract""}, {""id"": 170325, ""name"": ""adolescent boy""}, {""id"": 223438, ""name"": ""based on young adult novel""}]","[{""name"": ""Reiner / Greisman Productions"", ""id"": 86256}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/6/10,1755212,Flipped,7.4,418
"[{""id"": 237, ""name"": ""gay""}, {""id"": 548, ""name"": ""countryside""}, {""id"": 1013, ""name"": ""homophobia""}, {""id"": 1014, ""name"": ""loss of lover""}, {""id"": 1016, ""name"": ""wyoming""}, {""id"": 1019, ""name"": ""rodeo""}, {""id"": 2123, ""name"": ""father murder""}, {""id"": 2284, ""name"": ""horseback riding""}, {""id"": 3010, ""name"": ""intolerance""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 5809, ""name"": ""marriage crisis""}, {""id"": 7879, ""name"": ""secret love""}, {""id"": 155291, ""name"": ""cowboy""}, {""id"": 165086, ""name"": ""star crossed lovers""}]","[{""name"": ""River Road Entertainment"", ""id"": 1246}, {""name"": ""Alberta Film Entertainment"", ""id"": 3997}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Good Machine"", ""id"": 10565}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/2/05,178043761,Brokeback Mountain,7.5,1480
"[{""id"": 1525, ""name"": ""puberty""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 6664, ""name"": ""make a match""}, {""id"": 7208, ""name"": ""spoiled child""}, {""id"": 10199, ""name"": ""gay interest""}, {""id"": 11933, ""name"": ""conflict""}, {""id"": 187056, ""name"": ""woman director""}]","[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/19/95,0,Clueless,6.9,803
"[{""id"": 577, ""name"": ""black people""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 4003, ""name"": ""botanist""}, {""id"": 10180, ""name"": ""homosexuality""}]","[{""name"": ""Clear Blue Sky Productions"", ""id"": 7449}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/1/02,29027914,Far from Heaven,6.9,144
"[{""id"": 4379, ""name"": ""time travel""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 11830, ""name"": ""hot tub""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]","[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""United Artists"", ""id"": 60}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/20/15,12314651,Hot Tub Time Machine 2,5,354
"[{""id"": 2884, ""name"": ""asylum""}, {""id"": 4319, ""name"": ""french revolution""}, {""id"": 4653, ""name"": ""french""}, {""id"": 6212, ""name"": ""smuggling""}, {""id"": 13097, ""name"": ""maid""}]","[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Industry Entertainment"", ""id"": 376}, {""name"": ""Walrus & Associates"", ""id"": 8780}, {""name"": ""Hollywood Partners"", ""id"": 30257}, {""name"": ""Charenton Productions"", ""id"": 75937}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/22/00,7060876,Quills,6.8,128
"[{""id"": 236, ""name"": ""suicide""}, {""id"": 567, ""name"": ""alcohol""}, {""id"": 572, ""name"": ""sex""}, {""id"": 888, ""name"": ""screenwriter""}, {""id"": 1449, ""name"": ""underworld""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 11454, ""name"": ""scam""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 186892, ""name"": ""shih tzu""}, {""id"": 201858, ""name"": ""struggling""}]","[{""name"": ""Blueprint Pictures"", ""id"": 2376}, {""name"": ""CBS Films"", ""id"": 5490}, {""name"": ""British Film Institute (BFI)"", ""id"": 7281}, {""name"": ""Film4"", ""id"": 9349}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",9/7/12,19422261,Seven Psychopaths,6.7,1206
"[{""id"": 187056, ""name"": ""woman director""}]","[{""name"": ""Franchise Pictures"", ""id"": 1403}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Jersey Shore"", ""id"": 37497}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/19/01,0,The Caveman's Valentine,6,27
"[{""id"": 220, ""name"": ""berlin""}, {""id"": 351, ""name"": ""poison""}, {""id"": 407, ""name"": ""dictator""}, {""id"": 1443, ""name"": ""clerk""}, {""id"": 1698, ""name"": ""ideology""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 2052, ""name"": ""traitor""}, {""id"": 2300, ""name"": ""despair""}, {""id"": 2535, ""name"": ""destroy""}, {""id"": 2850, ""name"": ""testament""}, {""id"": 3054, ""name"": ""capitulation""}, {""id"": 3055, ""name"": ""soviet troops""}, {""id"": 3060, ""name"": ""race politics""}, {""id"": 3061, ""name"": ""national socialism""}, {""id"": 3063, ""name"": ""adolf hitler""}, {""id"": 3064, ""name"": ""ultimate victory""}, {""id"": 3065, ""name"": ""minister""}, {""id"": 3068, ""name"": ""national socialist party""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 6165, ""name"": ""historical figure""}, {""id"": 33671, ""name"": ""german shepherd""}]","[{""name"": ""Degeto Film"", ""id"": 986}, {""name"": ""EOS Entertainment"", ""id"": 2278}, {""name"": ""Rai Cinema"", ""id"": 2683}, {""name"": ""\u00d6sterreichischer Rundfunk (ORF)"", ""id"": 3391}, {""name"": ""Constantin Film Produktion"", ""id"": 5755}, {""name"": ""Westdeutscher Rundfunk (WDR)"", ""id"": 7025}, {""name"": ""Norddeutscher Rundfunk (NDR)"", ""id"": 7201}]","[{""iso_3166_1"": ""AT"", ""name"": ""Austria""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",9/8/04,92180910,Downfall,7.7,1037
